,block,r2_score,rmse,Cluster
80,block_103,-0.6092916433827926,5.510050213685196,4
81,block_105,0.6163493733263691,3.4183250629718027,4
82,block_106,0.21631035198427417,4.1388717349331365,4
83,block_107,0.7784494420720167,2.7263963835813603,4
84,block_108,0.15186035640102213,4.351414044822061,4
85,block_109,-2.4434167978613566,7.0131380901478915,4
86,block_21,0.6585050581285101,3.4919914310685622,4
87,block_32,0.7707638186743608,3.0299208838697353,4
88,block_43,0.8496970457511974,2.5874803313096413,4
89,block_44,0.8644074696757995,2.5297361668429383,4
90,block_45,0.8293934639976916,2.8944366253733755,4
91,block_46,0.807053957585593,2.7895817273252663,4
92,block_47,0.8183496687208102,3.317694153168404,4
93,block_50,0.7931945563164176,2.545656484389641,4
94,block_52,0.8351388902343599,2.7045517014080707,4
95,block_53,0.8726468734626567,2.713886384426843,4
96,block_55,0.5899372365972056,3.59024574084707,4
97,block_56,0.8093255422949394,3.082899337612844,4
98,block_64,0.7734876525314436,3.675269411532118,4
99,block_78,0.8664468257934872,2.8053351779671813,4
100,block_86,0.7980324360616031,2.954439785634091,4
101,block_87,0.847013621203282,2.9735123721609913,4
102,block_90,0.673183492893618,3.536427107685097,4
103,block_91,-0.8044719699962819,5.894022106065003,4
104,block_92,-1.1682540680974487,10.702899560278949,4
105,block_93,-0.7525387804125621,9.145118224925923,4
106,block_94,0.16119502819151765,4.3458694815112935,4
107,block_95,0.6428255307180153,3.678954477087138,4
108,block_96,-0.2691893505636478,5.273452705411036,4
109,block_97,0.432932049208269,4.078829694591832,4
110,block_98,0.3202908483901017,4.0180531550961,4
111,block_99,0.6520490934401819,3.3323630540047313,4
