,block,r2_score,rmse,Cluster
0,block_104,0.07744553580979585,7.161213499765206,3
1,block_13,0.0112362302404857,8.159129191956605,3
2,block_15,0.042089658544935626,8.411875233206501,3
3,block_16,0.14946213921322993,7.659693192311086,3
4,block_17,0.09148527352919855,9.448167280005626,3
5,block_18,0.23308628895852856,5.963034553048432,3
6,block_19,-0.3077188950938974,10.189367635009745,3
7,block_22,-0.16895974531480906,9.361628526564616,3
8,block_23,0.33887235164327345,6.5974942318303125,3
9,block_25,-0.024583681585606643,8.981761129667252,3
10,block_26,0.571131311222367,4.347935913718477,3
11,block_27,0.27007347210361143,6.808233119473471,3
12,block_31,0.37715294746960293,6.031051625771692,3
13,block_33,-0.12574139494096204,9.519860905627892,3
14,block_35,0.08762837143368163,7.694062267915696,3
15,block_36,-0.11554989032627683,8.586921041265327,3
16,block_37,0.2032892758099869,7.348448672827107,3
17,block_38,0.03941929551555601,8.787442599099908,3
18,block_39,0.2158554013947841,7.317036342173499,3
19,block_4,-0.08702162820581916,10.084089244085877,3
20,block_40,0.16750766558149266,7.6710654413546555,3
21,block_41,0.37626982861250746,5.960649902287888,3
22,block_42,0.07706253627788562,7.829678065089248,3
23,block_48,0.08769654073651367,8.208805189679826,3
24,block_49,0.282736419116174,5.988472196349797,3
25,block_51,0.11911446612774002,7.118829979529187,3
26,block_54,-0.11856991320734922,8.674721992636691,3
27,block_57,0.41094333096316127,3.5730478692653302,3
28,block_59,0.3389814187222401,6.274808359332562,3
29,block_60,0.053763869470603076,8.992642147166674,3
30,block_61,-0.29628588982568704,5.88313761854183,3
31,block_62,0.07802010209829091,8.402420220784846,3
32,block_63,0.11858043493494042,8.65189644081309,3
33,block_65,0.18754462826888874,7.587860372597979,3
34,block_67,-0.4816634389013281,11.630960572459552,3
35,block_69,-0.3629213793937518,10.900184216162954,3
36,block_71,0.024527240895569125,7.056017240880039,3
37,block_75,-0.1342770778367557,7.7342513634856385,3
38,block_76,0.15994457134276163,7.1919230974925545,3
39,block_77,0.000630252297373235,6.269492871431514,3
40,block_79,0.35529626004131243,6.484285039847215,3
41,block_81,-0.20043296691380896,9.14319444418242,3
42,block_82,0.17771000201871456,6.770928795333921,3
43,block_83,0.23747549867503293,7.721067764584781,3
44,block_84,-0.011494883835820202,8.376383631182481,3
45,block_88,0.32946914579082964,6.037560108110203,3
46,block_0,-2.541000343897245,27.687448402854688,1
47,block_1,-1.8869597011573287,26.852259039880046,1
48,block_10,-0.6609201087009651,14.614767565710975,2
49,block_11,-0.47262537991156184,13.336871467835413,2
50,block_111,-2.4471737104592473,6.9292276871262075,2
51,block_12,0.4668255971028511,4.5535560230434236,2
52,block_14,-0.4641104924927162,11.081022469694679,2
53,block_24,-0.31653290674634604,10.940522624884943,2
54,block_28,-0.5530100163804035,11.105612986001422,2
55,block_29,-0.5557685194300577,9.78679167926593,2
56,block_30,-0.7096855095351253,10.988352973043035,2
57,block_34,-0.07700556354458143,11.696696137551406,2
58,block_5,-0.7349314335092458,14.111568150167132,2
59,block_66,-0.38161987145304543,12.76687629558234,2
60,block_68,-0.9553782167016822,14.77971896127491,2
61,block_7,-0.5097729501988717,13.450734373535683,2
62,block_73,-0.1139247143351021,11.194143486314562,2
63,block_9,-0.230494036836018,11.49904374153558,2
64,block_101,0.7262813872528022,3.232452948437958,4
65,block_102,0.6134655794969353,2.747887918286867,4
66,block_103,0.5738818376962282,2.8353273115209325,4
67,block_105,0.6575437120933221,3.229594342876636,4
68,block_106,0.747281695186375,2.350326852903226,4
69,block_107,0.6591578548129884,3.3816543743701324,4
70,block_108,0.6758682596623897,2.690032382036527,4
71,block_109,0.19700194003973304,3.3866852904971325,4
72,block_21,0.6651488297438582,3.457856308381755,4
73,block_32,0.47428313032858693,4.588446396540978,4
74,block_43,-0.36610294875181326,9.032235195299842,4
75,block_44,0.37425327892648386,5.43446302710322,4
76,block_45,0.3685924200395678,5.568280544403304,4
77,block_46,0.7408121149740827,3.2331697067920735,4
78,block_47,0.3354084270330824,6.345935671478936,4
79,block_50,0.4728636342034461,4.064248972738522,4
80,block_53,0.6154360414954687,4.715971221709793,4
81,block_55,0.8214907142233814,2.368805565803828,4
82,block_56,0.3168117782899471,5.8355698218659855,4
83,block_78,0.5912648776650671,4.9077070316710705,4
84,block_86,-1.0858725048473934,5.45077752805056,4
85,block_87,0.49930427267424393,5.37935629332152,4
86,block_90,0.756755864455186,3.050941694733908,4
87,block_92,-0.33953317356521584,8.412461731595016,4
88,block_94,0.6276779762933171,2.895379828104121,4
89,block_95,0.7796577193669382,2.8895694031633474,4
90,block_96,0.7837982890281033,2.1765137192594155,4
91,block_97,0.7915217482090806,2.4731382779105298,4
92,block_98,0.6887652225444354,2.7189309520789195,4
93,block_99,0.6766066680098461,3.2126162747153892,4
