,block,r2_score,rmse,Cluster
0,block_104,0.7042219636918319,4.0548386268780385,3
1,block_15,0.8107843422832097,3.7385993611716146,3
2,block_16,0.8404380591673417,3.317639584861439,3
3,block_17,0.7557530081134413,4.898873217006714,3
4,block_18,0.6677068615352735,3.9251364752561906,3
5,block_19,0.8140319870656569,3.8424582543086605,3
6,block_20,0.6887826264760437,4.190388593219483,3
7,block_22,0.8175727501500892,3.698251837563092,3
8,block_23,0.7260848997868095,4.246629247691185,3
9,block_25,0.8270646341960042,3.6900282575861807,3
10,block_26,0.21680594717963275,5.875646438817617,3
11,block_27,0.7095395679769867,4.294754403186769,3
12,block_33,0.8138219698327291,3.871466454106622,3
13,block_35,0.8340205764835482,3.281685338192695,3
14,block_36,0.8077240091433697,3.5649668813474404,3
15,block_37,0.8307468692410231,3.386988241677984,3
16,block_39,0.7666381619649407,3.99164631266954,3
17,block_40,0.8461321117970622,3.2979157951137728,3
18,block_42,0.8282311552630044,3.37776915277496,3
19,block_48,0.8257285223285464,3.5877605087271407,3
20,block_49,0.721847687729219,3.729219828971529,3
21,block_54,0.86086009073299,3.0594957657788924,3
22,block_57,0.8139050285163364,3.6740434201754617,3
23,block_59,0.7574283283748615,3.801138316889082,3
24,block_60,0.8407654410559366,3.688979252391605,3
25,block_61,0.7660009478534885,3.8323093722910375,3
26,block_62,0.8250478994410959,3.6601868142318326,3
27,block_63,0.8106864959586242,4.009689712456401,3
28,block_65,0.831223959641841,3.458397991341908,3
29,block_67,0.7602477433583277,4.678667186589071,3
30,block_69,0.7734510797211632,4.444055090232604,3
31,block_70,0.7717111897704474,3.653904174291717,3
32,block_71,0.8505345785881586,3.3388496334073774,3
33,block_76,0.8163007795349038,3.363138248494272,3
34,block_77,0.8180452676961888,3.740734591361902,3
35,block_79,0.7556591790207196,3.9919033438307223,3
36,block_80,0.8673240625872906,2.9849967734970653,3
37,block_81,0.7839459619248438,3.8789143743538106,3
38,block_82,0.8001988539656377,3.3376034088131297,3
39,block_83,0.866445094542147,3.2313230959375865,3
40,block_84,0.8419460141909934,3.3063533035606643,3
41,block_85,0.83860230055825,3.3511047702084635,3
42,block_88,0.689678473580452,4.1073152307010234,3
43,block_89,0.7515256842314658,3.642204558811993,3
44,block_0,-0.8644416043481415,20.090666406453906,1
45,block_2,-0.08797663869420047,14.146095629049519,1
46,block_10,0.5643734450909843,7.4847054494756815,2
47,block_111,-13.937935198610363,14.424425769737217,2
48,block_12,0.6989064058326198,5.558971505467641,2
49,block_24,0.7642653326153217,4.629498382657881,2
50,block_28,0.4889028607788164,6.3709930531034615,2
51,block_29,0.6216463839022497,4.826327615743367,2
52,block_3,0.7140268363956571,5.3316988785848,2
53,block_34,0.7399726311581142,5.747298648659609,2
54,block_5,0.567193233129258,7.048247415984925,2
55,block_6,0.48615595554107904,8.057213241088068,2
56,block_66,0.6843352722754412,6.102438245168632,2
57,block_68,0.46638382709485304,7.72085295756389,2
58,block_7,0.6582125455010045,6.399827011312705,2
59,block_73,0.47331999308676687,7.697263710499538,2
60,block_8,0.5042486945413199,9.078476743052697,2
61,block_9,0.7679983904073534,4.993067857377773,2
62,block_100,-0.2502024815229804,6.8101068674702425,4
63,block_102,-3.9662166499759364,9.849581059702498,4
64,block_105,-0.6098236785917619,7.002200768842217,4
65,block_106,-1.8020516570225493,7.826146644433617,4
66,block_107,-0.03983037509150722,5.906549158897211,4
67,block_108,-1.8220695283579094,7.937442316251333,4
68,block_109,-7.053098480186744,10.725044393032997,4
69,block_21,-0.0710298426340561,6.184175666934845,4
70,block_43,0.47525572653906933,4.834673527567703,4
71,block_44,0.6614723442253205,3.9971866112446297,4
72,block_45,0.6530286599338411,4.12774646486255,4
73,block_47,0.7804283516173538,3.6475930657987576,4
74,block_50,0.10451455322810344,5.297220873057449,4
75,block_52,0.687682147534463,3.722498945530506,4
76,block_53,0.5673057443697416,5.002388546049661,4
77,block_55,-0.629393313160681,7.156686173612304,4
78,block_56,0.7332799089153808,3.646203888531368,4
79,block_64,0.8246866006148683,3.233335682404625,4
80,block_78,0.593457728564467,4.894524481026885,4
81,block_86,0.669264792544688,3.780720254264939,4
82,block_90,-0.29794726219775614,7.047599923806479,4
83,block_91,-3.4685562738556834,9.275136419863669,4
84,block_92,-2.225526701361563,13.054092496691998,4
85,block_93,-1.660814897606976,11.268415116195989,4
86,block_95,-0.30212766628875865,7.024428449186804,4
87,block_96,-2.617574932561682,8.903086923533452,4
88,block_97,-1.035013982325753,7.72683644848049,4
89,block_99,-0.2351272500844528,6.278402818851038,4
