,block,r2_score,rmse,Cluster
61,block_12,-3.2218185479517363,12.81344238021297,2
62,block_14,0.6662133400877432,5.290873729210563,2
63,block_24,0.574060364077101,6.222948930071118,2
64,block_28,0.7955217608734346,4.029757894513156,2
65,block_29,0.6420125398877797,4.694634234160144,2
66,block_3,-5.233707153530783,11.848669285027336,2
67,block_30,0.6173859753471674,5.1982232653402844,2
68,block_34,0.6160452684952069,6.983839439603565,2
69,block_5,-0.20061107314343718,11.739113237090903,2
70,block_6,-1.9517343527784474,11.778227283335378,2
71,block_66,0.6585733330223305,6.346570140072616,2
72,block_68,0.43894373327246317,7.916878837006035,2
73,block_7,0.8920514217828354,3.596653826878543,2
74,block_73,-0.23118042972108488,11.76857288465012,2
75,block_8,0.7863593548419414,5.9596807026904415,2
76,block_9,0.8169262126109972,4.435423084014588,2
77,block_100,-0.1820014391552116,6.621749562048165,4
78,block_101,-0.20213835745497732,6.77418845307799,4
79,block_102,0.43448436609932106,3.3237414695153604,4
80,block_103,-0.19244590872900802,4.743048030015107,4
81,block_105,-0.40021023560456515,6.530433739771694,4
82,block_106,-0.27568920316499557,5.280588828226547,4
83,block_107,-0.592936680088161,7.310579922484844,4
84,block_108,-0.25944787174341566,5.3025750727486995,4
85,block_109,0.5447373039101885,2.550049592058895,4
86,block_21,-0.9726890336457834,8.392867111644769,4
87,block_32,-0.6636047586040932,8.162341910266719,4
88,block_43,-1.2291298215125321,11.537752126716878,4
89,block_44,0.5221764256434845,4.748879322036653,4
90,block_45,0.49988619343729435,4.955650096059217,4
91,block_46,0.8122346950892145,2.7518757775123373,4
92,block_47,0.4578268979987117,5.73174992809147,4
93,block_50,0.6223728348796318,3.439936531719421,4
94,block_52,0.4271479928532034,5.041472448040545,4
95,block_53,0.6913328533412315,4.2250520165370435,4
96,block_55,0.8744357849169746,1.9866984443518876,4
97,block_56,0.44561080156479205,5.256788020648113,4
98,block_64,0.7564798788115554,3.8107518155099496,4
99,block_78,0.8394501348164217,3.0758320858624617,4
100,block_86,0.259898743206731,3.2468344693042765,4
101,block_87,0.548898709678206,5.105995198144184,4
102,block_90,-0.7668619334122058,8.222692053547926,4
103,block_91,-1.0156393467426983,4.348646704787361,4
104,block_92,-0.16091547925454996,7.8315309017717745,4
105,block_93,-0.2837282403450889,6.894089557743455,4
106,block_94,-0.5609997856498028,5.928537930975873,4
107,block_95,-0.07470507753596944,6.381589438443354,4
108,block_96,0.2052755502338971,4.172920711607603,4
109,block_97,-0.0031963857867589596,5.425140630134494,4
110,block_98,-0.3572916980014089,5.677938908663335,4
111,block_99,-0.5267953735559094,6.980455169299162,4
