,block,r2_score,rmse,Cluster
0,block_104,0.7304073135491597,3.8711916071750423,3
1,block_110,0.6847993532981416,4.495591843591484,3
2,block_13,0.8543580311814536,3.131416301514121,3
3,block_15,0.8167582192911721,3.6791089033109103,3
4,block_16,0.8538197193231521,3.1754768051192315,3
5,block_17,0.7717034349624827,4.736213558677701,3
6,block_18,0.7345329785341175,3.5083213251927736,3
7,block_19,0.7655369223300931,4.314468109803936,3
8,block_20,0.6597904729375714,4.381225612481063,3
9,block_22,0.7841194310183428,4.023077540429573,3
10,block_23,0.7837123535984664,3.773568315244591,3
11,block_25,0.8126654264242972,3.840579430028797,3
12,block_26,0.3858065771767545,5.203236245727981,3
13,block_27,0.7589131896811743,3.912745221042946,3
14,block_31,0.7529568346319702,3.7982956042687306,3
15,block_33,0.7795239989608304,4.213004728514749,3
16,block_35,0.8571749129497399,3.04419213460005,3
17,block_36,0.7923356676097422,3.7048781215101663,3
18,block_37,0.8635696359076072,3.0408909956145935,3
19,block_38,0.7796687829309501,4.208560634179266,3
20,block_39,0.8169379851344836,3.535381243528735,3
21,block_4,0.7804012018068618,4.532445257362478,3
22,block_40,0.8605887636971514,3.1391672536754567,3
23,block_41,0.7373155839171815,3.8682309240235453,3
24,block_42,0.8432472347120424,3.22675040581233,3
25,block_48,0.8367914074873626,3.472016641594132,3
26,block_49,0.8003023470140673,3.159825705879668,3
27,block_51,0.8508024370206282,2.929744491804696,3
28,block_54,0.8439695364138419,3.239878307075702,3
29,block_57,0.751318575559471,4.247160161334445,3
30,block_58,0.843200823607256,3.1622228272994084,3
31,block_59,0.8168285130755909,3.303106434857605,3
32,block_60,0.8403906164435986,3.693318472100548,3
33,block_61,0.8291034073020898,3.275067189188685,3
34,block_62,0.8254621750322925,3.655850699497883,3
35,block_63,0.817799454496865,3.93364175921558,3
36,block_65,0.8580917690154835,3.171198055666927,3
37,block_67,0.6966135354726869,5.2630670371106625,3
38,block_69,0.7255226686319324,4.891608341770844,3
39,block_70,0.8171445356027128,3.270158575138704,3
40,block_71,0.8732884730633045,3.074217267277707,3
41,block_72,0.7468321478650249,4.016461878080984,3
42,block_74,0.8425211621119338,3.0345655932015587,3
43,block_75,0.8168559278931757,3.107814852180842,3
44,block_76,0.8468912915611873,3.070372092839143,3
45,block_77,0.8450604661726902,3.451885173505472,3
46,block_79,0.8155050985935499,3.468759478095359,3
47,block_80,0.8665825278215809,2.9933268245914726,3
48,block_81,0.7613026886254933,4.077113133099841,3
49,block_82,0.842938482555398,2.9591749188191283,3
50,block_83,0.896428062928891,2.8455846667806113,3
51,block_84,0.8666683345421768,3.0367789786831256,3
52,block_85,0.8554302653531662,3.171597215813726,3
53,block_88,0.7744443145566647,3.5017003009770415,3
54,block_89,0.803635793729053,3.23783523731564,3
55,block_0,0.8352615540793695,5.971967452258755,1
56,block_1,0.9313085458080762,4.142016480082561,1
57,block_2,0.6412881030627969,8.122686558760767,1
58,block_10,0.39434302608837457,8.825328956282217,2
59,block_11,0.5283031888568877,7.548128679475715,2
60,block_111,-10.729350941597069,12.781747614241453,2
61,block_12,0.5582297087363607,6.733516725675323,2
62,block_14,0.609233314580948,5.7246860532441,2
63,block_24,0.6734078304526387,5.449103953437178,2
64,block_28,0.3794125437178034,7.020319910484887,2
65,block_29,0.5456438500565255,5.288908574783999,2
66,block_3,0.5596978156951968,6.615739460642095,2
67,block_30,0.14974785381697553,7.7490480629645075,2
68,block_34,0.6730863480283249,6.444226002349288,2
69,block_5,0.37091457750050916,8.497456116961215,2
70,block_6,0.2840054215370501,9.510953557899008,2
71,block_66,0.5541330846976802,7.252587692069201,2
72,block_68,0.24598686997935038,9.177834962118412,2
73,block_7,0.4978660728726063,7.757110163536672,2
74,block_73,0.43570639462504557,7.967379685999005,2
75,block_8,0.3498071493166891,10.396858827809627,2
76,block_9,0.6747620269923358,5.911838918067696,2
77,block_100,-3.5198465949212014,12.948682921939648,4
78,block_101,-3.2188643557794085,12.690473542428647,4
79,block_102,-12.35623895518947,16.152770330449524,4
80,block_103,-10.962980120997205,15.023041574884964,4
81,block_105,-4.550047565015463,13.001508847144065,4
82,block_106,-7.960330299307891,13.994968399766037,4
83,block_107,-3.3041049569524237,12.01694295587857,4
84,block_108,-7.8515680717378284,14.057459282517435,4
85,block_109,-19.335068057117795,17.04277885105537,4
86,block_21,-3.254231727903818,12.325132668026832,4
87,block_32,-2.1933627406656515,11.308729935123436,4
88,block_43,-1.604191769672156,10.77034908598791,4
89,block_44,-1.0171783928431615,9.757296467984336,4
90,block_45,-0.9585461782426921,9.806931013432349,4
91,block_46,-2.7564298553682636,12.308603840108143,4
92,block_47,-0.3632581942509945,9.088815944384104,4
93,block_50,-3.0538558096211794,11.270753829859192,4
94,block_52,-0.9987929909817053,9.41716299686585,4
95,block_53,-1.0458632115531032,10.877401342503578,4
96,block_55,-4.693829825882242,13.378309846576881,4
97,block_56,-0.7514221945766371,9.343476743680379,4
98,block_64,-0.23052619643611094,8.566209104217746,4
99,block_78,-0.9422759789367918,10.698259299981016,4
100,block_86,-1.0815770291920832,9.484852309645136,4
101,block_87,-0.8058394518491809,10.216048257643678,4
102,block_90,-3.5171567544168303,13.147564185982347,4
103,block_91,-11.492300374733519,15.508075238171052,4
104,block_92,-5.512961117867656,18.549645217195074,4
105,block_93,-4.858048055332834,16.719834366508522,4
106,block_94,-7.291269054665415,13.663334016800864,4
107,block_95,-3.564174434908998,13.151198318942118,4
108,block_96,-9.529390655458313,15.189149797307458,4
109,block_97,-5.592610368286777,13.907424968191497,4
